Time,s1Rz,s1Ry,s1Rx,s1Tx,s1Ty,s1Tz,s2Rz,s2Ry,s2Rx,s2Tx,s2Ty,s2Tz
00:00:00.000,28.4820573,-4.0885793,-163.988784,-11.463,-23.248,-190.514,164.1632353,6.6945265,-4.3026193,-206.424,42.031,-198.248
00:00:00.025,36.8257844,-5.1362134,-164.6536338,-12.938,-24.093,-191.736,160.8851725,5.442906,-4.8082728,-209.959,42.964,-198.422
00:00:00.050,34.9115867,-5.3073662,-163.2304555,-12.67,-22.254,-192.633,160.6585047,3.8856968,-3.0390421,-210.063,37.777,-188.632
00:00:00.075,35.0269392,-5.1828501,-163.6756872,-12.472,-22.931,-191.58,163.5342038,4.8172189,-2.5203353,-211.293,37.735,-192.234
00:00:00.100,29.3355526,-3.9470586,-165.0004502,-11.081,-24.463,-190.56,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:00.125,30.8712046,-4.1361807,-165.0981208,-11.207,-24.524,-190.9,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:00.150,40.5186797,-5.9520149,-163.9654138,-13.868,-23.026,-190.911,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:00.175,46.0592366,-6.5218897,-164.7318564,-15.103,-24.202,-191.417,163.3484816,13.3310749,-4.981326,-197.222,42.079,-214.284
00:00:00.200,34.4462779,-5.0160351,-163.9150817,-12.396,-22.925,-191.418,164.7321178,11.1283965,-2.6533279,-198.736,37.933,-204.888
00:00:00.225,31.7040087,-4.582892,-163.9573592,-11.528,-23.263,-190.732,167.8073446,8.078525,-2.1650575,-201.118,37.027,-196.16
00:00:00.250,28.9343132,-4.1519819,-164.0050754,-11.053,-23.177,-190.528,166.5014005,9.3619046,-2.5956328,-201.364,38.478,-201.333
00:00:00.275,28.7897745,-4.3426751,-163.1935741,-11.515,-22.003,-191.951,164.0332322,6.8596817,-1.1706134,-204.9,35.05,-193.798
00:00:00.300,40.9320138,-6.1021351,-163.7439924,-14.223,-22.912,-192.154,163.6860887,4.6474647,-0.8722382,-209.531,34.437,-190.971
00:00:00.325,38.9772713,-5.5838456,-164.3080873,-13.348,-23.614,-191.194,163.2893605,7.31262,-3.2228167,-208.061,40.427,-201.392
00:00:00.350,28.5612514,-4.0271638,-164.2714626,-10.74,-23.628,-190.689,161.6972188,8.0429285,-5.1712453,-209.993,45.532,-207.759
00:00:00.375,31.2313287,-4.4538635,-164.1585387,-11.614,-23.357,-190.217,161.3325268,6.513724,-5.4968516,-208.5,44.69,-199.919
00:00:00.400,43.5398934,-6.0458156,-164.934698,-14.458,-24.459,-191.103,160.8926085,8.5909665,-6.3036406,-204.671,44.49,-203.698
00:00:00.425,35.1325341,-5.2345591,-163.5668823,-13.035,-22.38,-192.253,160.7752573,8.9181864,-4.201628,-205.183,39.182,-201.778
00:00:00.450,34.2968441,-5.0999303,-163.574634,-12.481,-22.69,-191.856,164.3553222,6.0642662,-2.6768013,-207.515,37.47,-193.293
00:00:00.475,31.5143961,-4.4480097,-164.3266797,-11.234,-23.601,-190.352,164.2736177,8.9164581,-4.5133487,-205.532,43.087,-204.804
00:00:00.500,25.7565458,-3.6627338,-164.0775613,-10.06,-23.198,-190.871,162.9295643,10.7112642,-4.3648696,-202.228,42.444,-207.516
00:00:00.525,37.8036984,-5.4183217,-164.2639078,-13.118,-23.495,-191.533,164.2557864,10.4420528,-2.3324414,-200.039,37.216,-202.552
00:00:00.550,48.1812423,-6.6904919,-165.1040946,-15.611,-24.577,-191.425,166.1687775,11.2505184,-1.22853,-196.347,35.407,-202.412
00:00:00.575,36.4579455,-5.1982763,-164.3043188,-12.855,-23.661,-191.387,163.8464347,9.7292127,-3.0795394,-200.478,38.8,-202.017
00:00:00.600,26.148503,-4.0368589,-162.7417359,-10.639,-21.654,-190.577,165.4894698,5.7768286,-2.9700287,-204.618,38.745,-190.499
00:00:00.625,34.2708827,-4.8600236,-164.3259758,-12.27,-23.862,-190.489,165.0093287,5.3165481,-3.8823858,-207.518,41.645,-193.867
00:00:00.650,34.6358649,-4.9203703,-164.3090098,-12.416,-23.51,-192.047,161.0429485,4.376185,-3.1834817,-210.384,40.157,-192.439
00:00:00.675,35.4330526,-5.1828797,-163.8723136,-12.721,-23.046,-192.799,161.2020527,2.8338175,-1.7684391,-211.253,35.755,-184.786
00:00:00.700,34.7347093,-4.9460736,-164.2751142,-12.552,-23.697,-191.318,162.774912,5.8904701,-4.2433304,-207.851,40.853,-194.009
00:00:00.725,26.3464138,-3.6346277,-164.5599364,-10.596,-23.791,-190.503,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:00.750,27.7043828,-3.9891363,-163.9225667,-10.601,-23.124,-191.297,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:00.775,43.3347079,-6.3184497,-164.1811839,-14.367,-23.581,-191.346,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:00.800,44.6508943,-6.2936298,-164.7491942,-14.606,-24.139,-191.566,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:00.825,29.0910673,-4.2213784,-163.8312885,-11.161,-22.839,-191.434,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:00.850,30.6851302,-4.364638,-164.1854879,-11.299,-23.528,-190.461,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:00.875,34.7829259,-4.9726461,-164.2146167,-12.304,-23.487,-190.602,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:00.900,30.615893,-4.6538494,-163.1116493,-11.917,-21.783,-191.893,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:00.925,39.842347,-5.8129663,-164.0504087,-13.694,-23.286,-192.351,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:00.950,38.0371519,-5.2645474,-164.805655,-12.704,-24.124,-191.127,160.6639479,6.1422687,-4.4068563,-208.792,42.875,-199.337
00:00:00.975,24.2996269,-3.5363223,-163.6802401,-9.974,-22.755,-190.61,159.2996841,8.0272058,-6.9332155,-207.165,47.757,-204.907
00:00:01.000,28.931117,-4.1025794,-164.1913339,-11.592,-23.465,-190.582,160.6564924,8.400683,-7.4859631,-205.756,48.288,-205.752
00:00:01.025,38.8016609,-5.3603337,-164.8568698,-13.358,-24.316,-191.809,159.4605204,7.9401969,-7.1529991,-207.358,46.878,-206.319
00:00:01.050,33.4149239,-5.0968872,-163.1309398,-12.342,-22.121,-192.746,160.5373143,6.8979891,-5.1681087,-206.409,41.104,-197.626
00:00:01.075,35.8899989,-5.2279892,-163.9517333,-12.559,-23.2,-191.686,164.1001871,7.9593054,-3.0523778,-206.238,38.027,-199.641
00:00:01.100,27.210787,-3.7381721,-164.6417546,-10.609,-23.7,-190.508,163.6116567,11.1112651,-4.2063685,-202.25,42.303,-210.127
00:00:01.125,26.8981472,-3.8002965,-164.2034119,-10.379,-23.427,-190.851,162.3429822,11.0237164,-5.5080991,-201.627,44.525,-210.131
00:00:01.150,38.5464715,-5.7124963,-163.7592855,-13.384,-22.858,-190.808,164.7658324,10.4341275,-3.3264915,-198.303,39.062,-202.273
00:00:01.175,44.3687908,-6.4326913,-164.3071438,-14.711,-23.698,-192,165.3001263,9.7936716,-2.1111787,-199.705,37.086,-202.043
00:00:01.200,32.8480502,-4.7928581,-163.838959,-12.06,-22.83,-191.914,165.2302888,5.975643,-0.4574755,-205.48,33.822,-191.744
00:00:01.225,29.5784516,-4.2084879,-164.1539865,-11.183,-23.492,-190.927,165.502638,3.3788249,-2.3288881,-209.068,37.959,-186.751
00:00:01.250,25.5159365,-3.5878221,-164.2491157,-10.418,-23.418,-190.32,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:01.275,30.6660587,-4.4430193,-163.8945297,-11.661,-23.021,-191.577,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:01.300,45.0848711,-6.6520443,-164.0597192,-15.103,-23.457,-191.647,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:01.325,46.9388061,-6.5536073,-164.975902,-15.102,-24.474,-191.422,160.6796535,10.9668099,-5.8074225,-202.897,44.323,-211.125
00:00:01.350,30.1959285,-4.3235351,-164.0698141,-11.415,-23.203,-191.293,162.4092988,9.4050613,-4.9200106,-205.017,42.944,-206.036
00:00:01.375,31.1161192,-4.4033194,-164.2760416,-11.409,-23.602,-190.495,163.9269129,8.3616123,-5.6244527,-204.306,44.032,-202.261
00:00:01.400,33.1031078,-4.7482358,-164.1163902,-11.923,-23.315,-190.612,162.7285707,10.2711819,-6.0492567,-200.662,44.14,-205.708
00:00:01.425,29.6190887,-4.4982375,-163.1011636,-11.594,-21.789,-191.925,162.9017036,9.6985502,-2.7965399,-201.153,36.778,-200.648
00:00:01.450,38.5831157,-5.627117,-164.0154374,-13.369,-23.247,-192.371,167.2371112,6.0170445,0.13277,-204.334,32.672,-190.81
00:00:01.475,37.1574768,-5.1651911,-164.713987,-12.477,-24.038,-191.231,165.2891459,8.9110666,-1.9373239,-202.683,37.644,-201.406
00:00:01.500,22.9904231,-3.3618377,-163.577586,-9.547,-22.648,-190.64,163.5454211,8.7426943,-3.8866623,-204.706,41.705,-202.457
00:00:01.525,30.317709,-4.3258457,-164.1276366,-11.715,-23.245,-190.187,163.6050431,7.8622998,-4.2283992,-205.267,42.109,-201.17
00:00:01.550,43.8788491,-6.0463604,-165.0603377,-14.524,-24.465,-191.37,161.3017323,6.4709965,-4.5753462,-206.814,42.511,-199.708
00:00:01.575,37.3600607,-5.6830996,-163.2962439,-13.298,-22.314,-192.372,160.5122587,4.236127,-3.4167772,-209.35,38.639,-190.57
00:00:01.600,34.4824694,-5.103022,-163.6575287,-12.371,-22.86,-191.413,163.5912012,5.3643929,-2.8470187,-210.661,38.222,-194.122
00:00:01.625,29.3153747,-3.9352604,-165.0341769,-11.053,-24.494,-190.559,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:01.650,30.6674274,-4.0921279,-165.1534917,-11.07,-24.435,-191.154,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:01.675,41.9298844,-6.0631267,-164.2610213,-13.909,-23.32,-191.325,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28,-3.697314e+28
00:00:01.700,47.9974499,-6.7609877,-164.8843031,-15.197,-23.756,-191.015,163.1027514,13.6206699,-5.0036088,-196.957,42.657,-214.514
00:00:01.725,36.8409904,-5.2378109,-164.3602219,-12.082,-22.315,-190.83,164.3654192,11.5898214,-2.6903523,-197.652,39.612,-205.987
00:00:01.750,33.2209394,-4.6492086,-164.5015828,-10.627,-22.259,-190.237,167.6173087,8.0660893,-1.4372798,-200.79,37.694,-196.319
00:00:01.775,33.6404414,-4.6841495,-164.5900465,-10.605,-21.997,-190.171,167.2938397,8.2942323,-1.3173915,-200.955,38.301,-197.188
00:00:01.800,31.5644665,-4.6061186,-163.8029858,-10.687,-20.59,-191.272,165.0530496,6.3262749,0.4359401,-203.605,34.424,-190.647
00:00:01.825,40.7826214,-5.8503253,-164.3460626,-12.482,-21.5,-191.578,165.1817398,3.3274438,1.6205583,-209.371,32.374,-185.305
00:00:01.850,38.3007373,-5.2828126,-164.865247,-11.573,-22.21,-190.604,163.3087686,4.9803276,-2.0625246,-207.729,40.254,-192.885
00:00:01.875,28.3332158,-3.9287372,-164.5243198,-9.476,-21.622,-190.107,160.3746359,8.1271094,-4.3182356,-207.404,46.002,-204.639
00:00:01.900,32.1110303,-4.4956736,-164.4666888,-10.736,-21.566,-190.416,159.2948695,7.0477671,-5.6245471,-208.209,47.855,-202.267
00:00:01.925,49.3248429,-6.5035882,-165.8922063,-14.351,-23.503,-191.299,160.0483049,9.9884324,-5.9294477,-204.036,46.738,-208.572
00:00:01.950,41.9131347,-5.9318017,-164.5917359,-13.15,-21.576,-191.613,160.1317451,10.2661279,-4.4196269,-202.34,42.047,-204.429
00:00:01.975,32.2623997,-4.6803328,-163.9151587,-10.889,-20.895,-190.864,163.6347863,7.7002112,-3.2084043,-204.919,40.794,-197.991
00:00:02.000,32.5602281,-4.481505,-164.7377423,-10.624,-22.274,-189.892,164.6806157,8.1298063,-3.5624677,-204.554,43.453,-201.875
00:00:02.025,27.4361918,-3.8108501,-164.478561,-10.074,-22.532,-190.911,161.7415807,9.8872524,-4.5462211,-201.591,44.143,-206.636
00:00:02.050,37.8374388,-5.348869,-164.4781595,-13.355,-23.158,-191.889,164.5544623,9.7166772,-1.6922492,-200.078,36.814,-201.318
00:00:02.075,47.4238272,-6.5298186,-165.1997939,-16.036,-24.37,-191.924,166.5670566,11.3115066,-0.6250247,-196.987,34.799,-203.29
00:00:02.100,34.7886577,-4.9490514,-164.2913917,-13.152,-23.064,-192.2,165.0634031,9.8850388,-2.0127703,-202.313,37.503,-202.496
00:00:02.125,25.6784118,-3.9046924,-162.9871799,-11.154,-20.913,-191.367,167.0637991,5.9190784,-1.1295602,-206.365,36.235,-189.82
00:00:02.150,30.6269585,-4.1669577,-164.8641649,-12.069,-23.049,-191.149,165.6816815,5.0009464,-2.3993088,-210.862,40.919,-194.997
00:00:02.175,27.8027788,-3.7945524,-164.7535216,-11.7,-22.352,-192.543,159.2815181,4.7123553,-2.9714571,-213.544,42,-198.007
00:00:02.200,38.4237794,-5.4905882,-164.3300477,-14.507,-22.164,-193.432,160.8815206,5.3930473,-2.5694491,-210.36,39.047,-194.985
00:00:02.225,41.9134872,-5.9346467,-164.5845617,-15.649,-22.412,-191.989,161.229466,11.0013675,-4.2622158,-203.534,41.49,-209.325
00:00:02.250,30.8202421,-4.2599374,-164.6307606,-12.744,-22.726,-191.828,161.4793741,10.6968294,-5.0456144,-206.078,45.121,-210.936
00:00:02.275,28.1174836,-3.9836797,-164.1865719,-11.547,-22.47,-191.515,162.4947771,9.1875677,-6.1075678,-207.811,47.172,-207.524
00:00:02.300,34.6672282,-4.925377,-164.3081491,-12.97,-22.764,-191.951,162.6320931,9.9952218,-6.169894,-202.434,45.989,-205.793
00:00:02.325,29.3013414,-4.3296347,-163.5445016,-12.388,-21.408,-193.065,163.1885838,10.5448739,-2.8280236,-201.264,38.499,-204.871
00:00:02.350,31.2565992,-4.4670161,-164.1256391,-12.697,-22.122,-193.39,166.4256889,6.1977464,0.7616881,-204.927,32.221,-191.462
00:00:02.375,29.3343812,-4.1796784,-164.1260022,-11.952,-22.088,-191.984,167.1392572,6.1611395,-1.4114637,-203.937,37.614,-193.363
00:00:02.400,22.5063853,-3.1989011,-164.0228848,-10.207,-21.699,-191.496,165.0628612,9.2120514,-1.6144494,-204.795,39.677,-203.849
00:00:02.425,29.5515346,-4.2082906,-164.1398188,-12.144,-21.927,-192.2,164.6493748,6.6048171,-1.6811315,-210.243,40.15,-199.612
00:00:02.450,47.7234847,-6.3159539,-165.780468,-15.902,-23.712,-192.23,162.6537227,7.8231832,-2.4596482,-207.201,40.805,-201.888
00:00:02.475,42.5820542,-5.7338467,-165.3546084,-14.658,-23.314,-192.445,161.5730223,8.8181443,-4.113504,-205.387,43.434,-203.469
00:00:02.500,26.8552885,-3.9095966,-163.728181,-11.49,-20.995,-191.272,161.3915472,8.1610402,-4.9565287,-206.283,44.887,-202.112
00:00:02.525,32.6234598,-4.5610293,-164.5013085,-12.54,-22.055,-191.031,162.1819119,6.7100574,-5.8806506,-206.554,47.321,-199.158
00:00:02.550,35.4912723,-4.7841644,-165.125765,-12.495,-22.545,-192.017,158.456177,8.4030693,-7.2512054,-206.473,49.92,-208.366
00:00:02.575,34.7867412,-5.1510784,-163.6568563,-12.108,-20.524,-192.773,160.2608505,7.6075997,-4.8246895,-205.285,43.396,-199.71
00:00:02.600,35.9666036,-5.1581763,-164.1991759,-11.699,-21.127,-191.385,164.6099482,9.0881541,-2.6113511,-203.853,40.574,-201.804
00:00:02.625,31.3087306,-4.119495,-165.3731174,-10.096,-22.337,-190.226,163.5389588,10.4866478,-4.4095715,-203.043,46.618,-210.208
00:00:02.650,34.0327589,-4.3807637,-165.7526966,-10.013,-22.504,-190.671,161.860347,10.2463125,-3.2307545,-203.225,43.894,-208.194
00:00:02.675,43.9065395,-6.2452125,-164.5844982,-12.546,-21.179,-191.009,165.8451335,8.4327265,-0.4511949,-201.666,37.206,-196.831
00:00:02.700,46.3077213,-6.5656367,-164.7214503,-13.164,-21.107,-189.825,166.525213,11.0210673,0.3269508,-196.786,35.882,-201.018
00:00:02.725,37.0367319,-5.1462263,-164.7168489,-10.362,-21.247,-189.24,165.1136171,8.711962,-0.6230893,-202.17,39.508,-198.582
00:00:02.750,35.4999508,-4.9732527,-164.5481164,-9.067,-21.221,-188.462,162.5977059,4.697265,-2.7762076,-208.078,44.17,-191.914
00:00:02.775,46.9581683,-6.6101187,-164.8544897,-11.352,-21.689,-188.454,162.7047221,5.9565581,-3.7375459,-203.28,44.847,-191.319
00:00:02.800,49.4169973,-6.872217,-165.1306537,-11.643,-21.73,-189.388,161.7352369,7.6320095,-2.7508174,-201.956,42.634,-194.689
00:00:02.825,40.9410845,-5.667441,-164.8936796,-9.311,-21.213,-189.251,163.0061381,4.0809402,-1.1259749,-204.142,39.472,-183.437
00:00:02.850,43.91518,-5.9218261,-165.3784549,-8.693,-21.929,-187.589,161.7879836,4.5236762,-4.6464563,-202.639,47.064,-187.532
00:00:02.875,35.9922796,-5.1601678,-164.205045,-6.786,-20.049,-186.733,159.3545411,8.3678157,-6.7822788,-197.659,51.66,-198.171
00:00:02.900,41.450559,-5.9558826,-164.3431928,-7.905,-20.414,-187.807,159.5825954,7.4466974,-6.2485171,-198.912,50.815,-197.494
00:00:02.925,54.5551671,-7.5442402,-165.4271579,-10.29,-21.691,-188.224,163.2518088,7.9434316,-2.4402936,-196.323,43.195,-193.369
00:00:02.950,50.7137758,-6.8589776,-165.5861238,-8.771,-22.205,-187.928,163.7980732,10.1646929,-3.2069168,-194.543,44.767,-199.858
00:00:02.975,35.6434797,-5.1918421,-163.945181,-5.798,-19.997,-186.676,164.3290295,9.1918981,-2.6863371,-195.521,43.555,-195.135
00:00:03.000,40.3890352,-5.6816778,-164.6332016,-7.105,-20.92,-186.347,166.1264557,7.6046032,-2.1508904,-197.161,43.144,-192.785
00:00:03.025,49.2141251,-6.8041801,-165.2084382,-8.703,-21.63,-187.536,163.0652832,5.6194735,-2.1172321,-200.566,42.732,-190.573
